@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,orcid,entry_number
true,25,https://api.elsevier.com/content/author/author_id/7006092717,7006092717,Singleton A.B.,Singleton,Andrew B.,A.B.,true,60017252,0000-0001-5606-700X,81
true,26,https://api.elsevier.com/content/author/author_id/55536647700,55536647700,Faghri F.,Faghri,Faraz,F.,true,60017252,0000-0001-5744-8728,81
true,27,https://api.elsevier.com/content/author/author_id/55630773200,55630773200,Nalls M.A.,Nalls,Mike A.,M.A.,true,60017252,NA,81
true,1,https://api.elsevier.com/content/author/author_id/56446597200,56446597200,Minas T.Z.,Minas,Tsion Zewdu,T.Z.,true,60013409,NA,82
true,2,https://api.elsevier.com/content/author/author_id/6602895687,6602895687,Candia J.,Candia,Julián,J.,true,60013409,0000-0001-5793-8989,82
true,3,https://api.elsevier.com/content/author/author_id/36647297200,36647297200,Dorsey T.H.,Dorsey,Tiffany H.,T.H.,true,60013409,NA,82
true,4,https://api.elsevier.com/content/author/author_id/57226699611,57226699611,Baker F.,Baker,Francine,F.,true,60013409,0000-0003-3133-3652,82
true,5,https://api.elsevier.com/content/author/author_id/57059678700,57059678700,Tang W.,Tang,Wei,W.,true,60013409,0000-0002-7089-4391,82
true,6,https://api.elsevier.com/content/author/author_id/56364944000,56364944000,Kiely M.,Kiely,Maeve,M.,true,60013409,0000-0002-4539-1223,82
true,7,https://api.elsevier.com/content/author/author_id/57194447082,57194447082,Smith C.J.,Smith,Cheryl J.,C.J.,true,60013409,NA,82
true,8,https://api.elsevier.com/content/author/author_id/57560014200,57560014200,Zhang A.L.,Zhang,Amy L.,A.L.,true,60013409,NA,82
true,9,https://api.elsevier.com/content/author/author_id/57188568268,57188568268,Jordan S.V.,Jordan,Symone V.,S.V.,true,60013409,NA,82
true,10,https://api.elsevier.com/content/author/author_id/57194150731,57194150731,Obadi O.M.,Obadi,Obadi M.,O.M.,true,60013409,NA,82
true,11,https://api.elsevier.com/content/author/author_id/57222268202,57222268202,Ajao A.,Ajao,Anuoluwapo,A.,true,60013409,NA,82
true,12,https://api.elsevier.com/content/author/author_id/23029223800,23029223800,Tettey Y.,Tettey,Yao,Y.,true,60017910,NA,82
true,13,https://api.elsevier.com/content/author/author_id/6603794445,6603794445,Biritwum R.B.,Biritwum,Richard B.,R.B.,true,60017910,NA,82
true,14,https://api.elsevier.com/content/author/author_id/36536573200,36536573200,Adjei A.A.,Adjei,Andrew A.,A.A.,true,60017910,NA,82
true,15,https://api.elsevier.com/content/author/author_id/37050006700,37050006700,Mensah J.E.,Mensah,James E.,J.E.,true,60017910,NA,82
true,16,https://api.elsevier.com/content/author/author_id/7202691823,7202691823,Hoover R.N.,Hoover,Robert N.,R.N.,true,60013409,NA,82
true,17,https://api.elsevier.com/content/author/author_id/12786477700,12786477700,Jenkins F.J.,Jenkins,Frank J.,F.J.,true,60026906,NA,82
true,18,https://api.elsevier.com/content/author/author_id/6603870979,6603870979,Kittles R.,Kittles,Rick,R.,true,60007474,0000-0002-5004-4437,82
true,19,https://api.elsevier.com/content/author/author_id/57216192346,57216192346,Hsing A.W.,Hsing,Ann W.,A.W.,true,60010984,NA,82
true,20,https://api.elsevier.com/content/author/author_id/55547110929,55547110929,Wang X.W.,Wang,Xin W.,X.W.,true,60013409,NA,82
true,21,https://api.elsevier.com/content/author/author_id/35473279900,35473279900,Loffredo C.A.,Loffredo,Christopher A.,C.A.,true,60020908,NA,82
true,22,https://api.elsevier.com/content/author/author_id/35084712400,35084712400,Yates C.,Yates,Clayton,C.,true,60009804,0000-0001-5420-9852,82
true,23,https://api.elsevier.com/content/author/author_id/27171765100,27171765100,Cook M.B.,Cook,Michael B.,M.B.,true,60013409,NA,82
true,24,https://api.elsevier.com/content/author/author_id/6602816824,6602816824,Ambs S.,Ambs,Stefan,S.,true,60013409,0000-0001-7651-9309,82
true,1,https://api.elsevier.com/content/author/author_id/56211525000,56211525000,Li Q.,Li,Qing,Q.,true,60015780,NA,83
true,2,https://api.elsevier.com/content/author/author_id/47461398300,47461398300,Legault V.,Legault,Véronique,V.,true,60011832,NA,83
true,3,https://api.elsevier.com/content/author/author_id/57221078571,57221078571,Girard V.D.,Girard,Vincent Daniel,V.D.,true,60011832,NA,83
true,4,https://api.elsevier.com/content/author/author_id/55239601400,55239601400,Ferrucci L.,Ferrucci,Luigi,L.,true,60032268,NA,83
true,5,https://api.elsevier.com/content/author/author_id/34667758900,34667758900,Fried L.P.,Fried,Linda P.,L.P.,true,60012769,NA,83
true,6,https://api.elsevier.com/content/author/author_id/26643237900,26643237900,Cohen A.A.,Cohen,Alan A.,A.A.,true,60011832,0000-0003-4113-3988,83
true,1,https://api.elsevier.com/content/author/author_id/16234469200,16234469200,Spreng R.N.,Spreng,R. Nathan,R.N.,true,60030616,0000-0003-1530-8916,84
true,2,https://api.elsevier.com/content/author/author_id/57194566408,57194566408,Setton R.,Setton,Roni,R.,true,60030616,NA,84
true,3,https://api.elsevier.com/content/author/author_id/57332228400,57332228400,Alter U.,Alter,Udi,U.,true,60033420,0000-0003-3133-839X,84
true,4,https://api.elsevier.com/content/author/author_id/56647824100,56647824100,Cassidy B.N.,Cassidy,Benjamin N.,B.N.,true,60016849,NA,84
true,5,https://api.elsevier.com/content/author/author_id/57195968412,57195968412,Darboh B.,Darboh,Bri,B.,true,60033420,NA,84
true,6,https://api.elsevier.com/content/author/author_id/56385473800,56385473800,DuPre E.,DuPre,Elizabeth,E.,true,60030616,NA,84
true,7,https://api.elsevier.com/content/author/author_id/58998928300,58998928300,Kantarovich K.,Kantarovich,Karin,K.,true,60033420,NA,84
true,8,https://api.elsevier.com/content/author/author_id/57188627591,57188627591,Lockrow A.W.,Lockrow,Amber W.,A.W.,true,60030616,NA,84
true,9,https://api.elsevier.com/content/author/author_id/55975411500,55975411500,Mwilambwe-Tshilobo L.,Mwilambwe-Tshilobo,Laetitia,L.,true,60030616,NA,84
true,10,https://api.elsevier.com/content/author/author_id/7004551626,7004551626,Luh W.M.,Luh,Wen Ming,W.M.,true,60017252,NA,84
true,11,https://api.elsevier.com/content/author/author_id/54401388600,54401388600,Kundu P.,Kundu,Prantik,P.,true,60012981,NA,84
true,12,https://api.elsevier.com/content/author/author_id/7401708604,7401708604,Turner G.R.,Turner,Gary R.,G.R.,true,60033420,NA,84
true,1,https://api.elsevier.com/content/author/author_id/57202729105,57202729105,Duong M.T.,Duong,Michael Tran,M.T.,true,60023009,0000-0003-0312-5530,85
true,2,https://api.elsevier.com/content/author/author_id/55446245500,55446245500,Das S.R.,Das,Sandhitsu R.,S.R.,true,60003711,NA,85
true,3,https://api.elsevier.com/content/author/author_id/57296924000,57296924000,Lyu X.,Lyu,Xueying,X.,true,60102562,NA,85
true,4,https://api.elsevier.com/content/author/author_id/56341733800,56341733800,Xie L.,Xie,Long,L.,true,60023009,NA,85
true,5,https://api.elsevier.com/content/author/author_id/57211804854,57211804854,Richardson H.,Richardson,Hayley,H.,true,60003711,NA,85
true,6,https://api.elsevier.com/content/author/author_id/7401936727,7401936727,Xie S.X.,Xie,Sharon X.,S.X.,true,60003711,NA,85
true,7,https://api.elsevier.com/content/author/author_id/6602550724,6602550724,Yushkevich P.A.,Yushkevich,Paul A.,P.A.,true,60023009,NA,85
true,8,https://api.elsevier.com/content/author/author_id/57203177938,57203177938,Weiner M.,Weiner,Michael,M.,true,60023691,NA,85
true,9,https://api.elsevier.com/content/author/author_id/35397403800,35397403800,Aisen P.,Aisen,Paul,P.,true,60030612,NA,85
true,10,https://api.elsevier.com/content/author/author_id/55465830000,55465830000,Petersen R.,Petersen,Ronald,R.,true,60005558,NA,85
true,11,https://api.elsevier.com/content/author/author_id/18033457700,18033457700,Jack C.R.,Jack,Clifford R.,C.R.,true,60005558,NA,85
true,12,https://api.elsevier.com/content/author/author_id/7006830290,7006830290,Jagust W.,Jagust,William,W.,true,60025038,NA,85
true,13,https://api.elsevier.com/content/author/author_id/56663241700,56663241700,Trojanowki J.Q.,Trojanowki,John Q.,J.Q.,true,60006297,NA,85
true,14,https://api.elsevier.com/content/author/author_id/35412870200,35412870200,Toga A.W.,Toga,Arthur W.,A.W.,true,60029311,NA,85
true,15,https://api.elsevier.com/content/author/author_id/57226462209,57226462209,Beckett L.,Beckett,Laurel,L.,true,60014439,NA,85
true,16,https://api.elsevier.com/content/author/author_id/57215342824,57215342824,Green R.C.,Green,Robert C.,R.C.,true,60002746,NA,85
true,17,https://api.elsevier.com/content/author/author_id/57218790347,57218790347,Saykin A.J.,Saykin,Andrew J.,A.J.,true,60021121,NA,85
true,18,https://api.elsevier.com/content/author/author_id/57221184061,57221184061,Morris J.C.,Morris,John C.,J.C.,true,60010261,NA,85
true,19,https://api.elsevier.com/content/author/author_id/57203176542,57203176542,Shaw L.M.,Shaw,Leslie M.,L.M.,true,60006297,NA,85
true,20,https://api.elsevier.com/content/author/author_id/35409677100,35409677100,Liu E.,Liu,Enchi,E.,true,108290668,NA,85
true,21,https://api.elsevier.com/content/author/author_id/7005231121,7005231121,Montine T.,Montine,Tom,T.,true,60015481,NA,85
true,22,https://api.elsevier.com/content/author/author_id/35370601400,35370601400,Thomas R.G.,Thomas,Ronald G.,R.G.,true,60030612,NA,85
true,23,https://api.elsevier.com/content/author/author_id/16833592500,16833592500,Donohue M.,Donohue,Michael,M.,true,60030612,NA,85
true,24,https://api.elsevier.com/content/author/author_id/56727528100,56727528100,Walter S.,Walter,Sarah,S.,true,60030612,NA,85
true,25,https://api.elsevier.com/content/author/author_id/56663236600,56663236600,Gessert D.,Gessert,Devon,D.,true,60030612,NA,85
true,26,https://api.elsevier.com/content/author/author_id/56663197400,56663197400,Sather T.,Sather,Tamie,T.,true,60030612,NA,85
true,27,https://api.elsevier.com/content/author/author_id/57214763152,57214763152,Jimenez-Maggiora G.,Jimenez-Maggiora,Gustavo,G.,true,60030612,NA,85
true,28,https://api.elsevier.com/content/author/author_id/57752756700,57752756700,Harvey D.,Harvey,Danielle,D.,true,60014439,NA,85
true,29,https://api.elsevier.com/content/author/author_id/7202797227,7202797227,Bernstein M.,Bernstein,Matthew,M.,true,60005558,NA,85
true,30,https://api.elsevier.com/content/author/author_id/7201444328,7201444328,Fox N.,Fox,Nick,N.,true,60033387,NA,85
true,31,https://api.elsevier.com/content/author/author_id/57217465353,57217465353,Thompson P.,Thompson,Paul,P.,true,60029311,NA,85
true,32,https://api.elsevier.com/content/author/author_id/7005417661,7005417661,Schuff N.,Schuff,Norbert,N.,true,60023691,NA,85
true,33,https://api.elsevier.com/content/author/author_id/57548363900,57548363900,DeCarli C.,DeCarli,Charles,C.,true,60014439,NA,85
true,34,https://api.elsevier.com/content/author/author_id/6602178109,6602178109,Borowski B.,Borowski,Bret,B.,true,60005558,NA,85
true,35,https://api.elsevier.com/content/author/author_id/36899097500,36899097500,Gunter J.,Gunter,Jeff,J.,true,60005558,NA,85
true,36,https://api.elsevier.com/content/author/author_id/57226033215,57226033215,Senjem M.,Senjem,Matt,M.,true,60005558,NA,85
true,37,https://api.elsevier.com/content/author/author_id/8970407400,8970407400,Vemuri P.,Vemuri,Prashanthi,P.,true,60005558,NA,85
true,38,https://api.elsevier.com/content/author/author_id/58474909000,58474909000,Jones D.,Jones,David,D.,true,60005558,NA,85
true,39,https://api.elsevier.com/content/author/author_id/6506482731,6506482731,Kantarci K.,Kantarci,Kejal,K.,true,60005558,NA,85
true,40,https://api.elsevier.com/content/author/author_id/56968546900,56968546900,Ward C.,Ward,Chad,C.,true,60005558,NA,85
true,41,https://api.elsevier.com/content/author/author_id/57996575700,57996575700,Koeppe R.A.,Koeppe,Robert A.,R.A.,true,60025778,NA,85
true,42,https://api.elsevier.com/content/author/author_id/7103161569,7103161569,Foster N.,Foster,Norm,N.,true,60025488,NA,85
true,43,https://api.elsevier.com/content/author/author_id/7005957089,7005957089,Reiman E.M.,Reiman,Eric M.,E.M.,true,60102851,NA,85
true,44,https://api.elsevier.com/content/author/author_id/7410238086,7410238086,Chen K.,Chen,Kewei,K.,true,60102851,NA,85
true,45,https://api.elsevier.com/content/author/author_id/57665718800,57665718800,Mathis C.,Mathis,Chet,C.,true,60015543,NA,85
true,46,https://api.elsevier.com/content/author/author_id/57222016391,57222016391,Landau S.,Landau,Susan,S.,true,60025038,NA,85
true,47,https://api.elsevier.com/content/author/author_id/57209450805,57209450805,Cairns N.J.,Cairns,Nigel J.,N.J.,true,60010261,NA,85
true,48,https://api.elsevier.com/content/author/author_id/56589072900,56589072900,Householder E.,Householder,Erin,E.,true,60029311,NA,85
true,49,https://api.elsevier.com/content/author/author_id/14829780200,14829780200,Taylor-Reinwald L.,Taylor-Reinwald,Lisa,L.,true,60010261,NA,85
true,50,https://api.elsevier.com/content/author/author_id/35350846200,35350846200,Lee V.M.Y.,Lee,Virginia M.Y.,V.M.Y.,true,60006297,NA,85
true,51,https://api.elsevier.com/content/author/author_id/6602867959,6602867959,Korecka M.,Korecka,Magdalena,M.,true,60006297,NA,85
true,52,https://api.elsevier.com/content/author/author_id/21833835200,21833835200,Figurski M.,Figurski,Michal,M.,true,60027550,NA,85
true,53,https://api.elsevier.com/content/author/author_id/24330868300,24330868300,Crawford K.,Crawford,Karen,K.,true,60029311,NA,85
true,54,https://api.elsevier.com/content/author/author_id/6701835861,6701835861,Neu S.,Neu,Scott,S.,true,60029311,NA,85
true,55,https://api.elsevier.com/content/author/author_id/57201663802,57201663802,Foroud T.M.,Foroud,Tatiana M.,T.M.,true,60021121,NA,85
true,56,https://api.elsevier.com/content/author/author_id/35390032700,35390032700,Shen L.,Shen,Li,L.,true,60006297,NA,85
true,57,https://api.elsevier.com/content/author/author_id/57218790266,57218790266,Faber K.,Faber,Kelley,K.,true,60021121,NA,85
true,58,https://api.elsevier.com/content/author/author_id/54385326900,54385326900,Kim S.,Kim,Sungeun,S.,true,60021121,NA,85
true,59,https://api.elsevier.com/content/author/author_id/57218788732,57218788732,Nho K.,Nho,Kwangsik,K.,true,60021121,NA,85
true,60,https://api.elsevier.com/content/author/author_id/24284638600,24284638600,Khachaturian Z.,Khachaturian,Zaven,Z.,true,60031837,NA,85
true,61,https://api.elsevier.com/content/author/author_id/57325314300,57325314300,Frank R.,Frank,Richard,R.,true,60015623,NA,85
true,62,https://api.elsevier.com/content/author/author_id/57211738418,57211738418,Snyder P.J.,Snyder,Peter J.,P.J.,true,60011460,NA,85
true,63,https://api.elsevier.com/content/author/author_id/57195803080,57195803080,Molchan S.,Molchan,Susan,S.,true,60017252,NA,85
true,64,https://api.elsevier.com/content/author/author_id/35351332100,35351332100,Kaye J.,Kaye,Jeffrey,J.,true,60016733,NA,85
true,65,https://api.elsevier.com/content/author/author_id/7401547893,7401547893,Quinn J.,Quinn,Joseph,J.,true,60016733,NA,85
true,66,https://api.elsevier.com/content/author/author_id/56202675100,56202675100,Lind B.,Lind,Betty,B.,true,60016733,NA,85
true,67,https://api.elsevier.com/content/author/author_id/56250666500,56250666500,Carter R.,Carter,Raina,R.,true,60016733,NA,85
true,68,https://api.elsevier.com/content/author/author_id/56663158000,56663158000,Dolen S.,Dolen,Sara,S.,true,60016733,NA,85
true,69,https://api.elsevier.com/content/author/author_id/7202548365,7202548365,Schneider L.S.,Schneider,Lon S.,L.S.,true,60029311,NA,85
true,70,https://api.elsevier.com/content/author/author_id/6508237713,6508237713,Pawluczyk S.,Pawluczyk,Sonia,S.,true,60029311,NA,85
true,71,https://api.elsevier.com/content/author/author_id/56663286000,56663286000,Beccera M.,Beccera,Mauricio,M.,true,60029311,NA,85
true,72,https://api.elsevier.com/content/author/author_id/56663051300,56663051300,Teodoro L.,Teodoro,Liberty,L.,true,60029311,NA,85
true,73,https://api.elsevier.com/content/author/author_id/6506233452,6506233452,Spann B.M.,Spann,Bryan M.,B.M.,true,60029311,NA,85
true,74,https://api.elsevier.com/content/author/author_id/7201421327,7201421327,Brewer J.,Brewer,James,J.,true,60011460,NA,85
true,75,https://api.elsevier.com/content/author/author_id/56663229900,56663229900,Vanderswag H.,Vanderswag,Helen,H.,true,60011460,NA,85
true,76,https://api.elsevier.com/content/author/author_id/35603003000,35603003000,Fleisher A.,Fleisher,Adam,A.,true,60102851,NA,85
true,77,https://api.elsevier.com/content/author/author_id/6506265348,6506265348,Heidebrink J.L.,Heidebrink,Judith L.,J.L.,true,60025778,NA,85
true,78,https://api.elsevier.com/content/author/author_id/56662753400,56662753400,Lord J.L.,Lord,Joanne L.,J.L.,true,60025778,NA,85
true,79,https://api.elsevier.com/content/author/author_id/56662732200,56662732200,Mason S.S.,Mason,Sara S.,S.S.,true,60005558,NA,85
true,80,https://api.elsevier.com/content/author/author_id/56662837900,56662837900,Albers C.S.,Albers,Colleen S.,C.S.,true,60005558,NA,85
true,81,https://api.elsevier.com/content/author/author_id/7004497868,7004497868,Knopman D.,Knopman,David,D.,true,60005558,NA,85
true,82,https://api.elsevier.com/content/author/author_id/57197257602,57197257602,Johnson K.,Johnson,Kris,K.,true,60005558,NA,85
true,83,https://api.elsevier.com/content/author/author_id/7005632833,7005632833,Doody R.S.,Doody,Rachelle S.,R.S.,true,60002441,NA,85
true,84,https://api.elsevier.com/content/author/author_id/57192945996,57192945996,Villanueva-Meyer J.,Villanueva-Meyer,Javier,J.,true,60002441,NA,85
true,85,https://api.elsevier.com/content/author/author_id/7202634402,7202634402,Chowdhury M.,Chowdhury,Munir,M.,true,60002441,NA,85
true,86,https://api.elsevier.com/content/author/author_id/22951602900,22951602900,Rountree S.,Rountree,Susan,S.,true,60002441,NA,85
true,87,https://api.elsevier.com/content/author/author_id/56662839200,56662839200,Dang M.,Dang,Mimi,M.,true,60002441,NA,85
true,88,https://api.elsevier.com/content/author/author_id/56827177300,56827177300,Stern Y.,Stern,Yaakov,Y.,true,60027565,NA,85
